ENTITY,GROUPS,FAMILY,FAMILY_CS,CROSS_SECTION_MM,FIXATION,SPOOL_TYPE,RM,LME_PROJECTS,LME_SALES,BASIC_LME,UNIT_PRICE,MONTH,MONTH_NAME,QTY_KM,RC_KG,CC_KG,ES_MM,AV_INDEX,TOTAL_AMOUNT,ADDED_VALUE
COFICAB Maroc,LEONI,R3 IA     ,R3IA0035,35,M-1,PRODUCED,PVC,LME Cash M-1 + 315$,11.083999999999998,10.81386,46.452,4,Apr,6623.2119999999995,19073.639518863885,19869.636,2318.1241999999997,87426.39839999999,307661.44382399996,9002.4
COFICAB Maroc,LEONI,YBF       ,YBF0035,35,M-1,PRODUCED,PVC,LME Cash M-1 + 315$,11.083999999999998,10.81386,43.52459999999999,4,Apr,5952.354,17937.410074550346,18749.9151,2083.3239,51249.76794,259073.82690839996,3814.2299999999996
COFICAB Maroc,LEONI,YBF       ,YBF0050,50,M-1,PRODUCED,PVC,LME Cash M-1 + 315$,11.083999999999998,10.81386,60.88639999999999,4,Apr,28.462,120.10385157917901,130.9252,14.231,281.7738,1732.9487167999996,29.700000000000003
COFICAB Maroc,LEONI,YBF       ,YBF0250,250,M-1,PRODUCED,PVC,LME Cash M-1 + 315$,11.083999999999998,10.81386,285.48199999999997,4,Apr,626.543,12751.78997133764,14410.489,1566.3575,19140.88865,178866.748726,6537.7
COFICAB Maroc,ONE TECH,25X4AH    ,V2X4A035,35,M-1,PURCHASED,PE,LME Cash M-1 + 315$ + 1% + 198€,11.395249999999999,10.81386,59.4248,4,Apr,16.992,51.205367151678054,54.37440000000001,5.9472000000000005,390.13632,1009.7462016000001,22.96
COFICAB Maroc,ONE TECH,C3ZH      ,C3ZH0035,35,M-1,PRODUCED,PE,LME Cash M-1 + 315$ + 1% + 198€,11.395249999999999,10.81386,51.754799999999996,4,Apr,235.663,678.6663494893445,754.1216000000001,82.48205,3603.28727,12196.691432399999,229.35
COFICAB Maroc,ONE TECH,C3ZH      ,C3ZH0050,50,M-1,PRODUCED,PE,LME Cash M-1 + 315$ + 1% + 198€,11.395249999999999,10.81386,68.23910000000001,4,Apr,98.98,418.48868987944195,435.51200000000006,49.489999999999995,1791.538,6754.306118,162.9
COFICAB Maroc,ONE TECH,C3ZH      ,C3ZH0075,75,M-1,PRODUCED,PE,LME Cash M-1 + 315$ + 1% + 198€,11.395249999999999,10.81386,105.4958,4,Apr,16.78,106.20856702569327,120.816,12.585,393.491,1770.219524,46.9
COFICAB Maroc,ONE TECH,C3ZH      ,C3ZH0150,150,M-1,PRODUCED,PE,LME Cash M-1 + 315$ + 1% + 198€,11.395249999999999,10.81386,190.62349999999998,4,Apr,5.48,67.19646280095135,76.72,8.22,170.37320000000003,1044.61678,31.09
COFICAB Maroc,ONE TECH,C4ZH      ,C4ZH0075,75,M-1,PRODUCED,PE,LME Cash M-1 + 315$ + 1% + 198€,11.395249999999999,10.81386,111.67769999999999,4,Apr,39.626000000000005,250.81172091538272,269.4568,29.7195,1354.8129399999998,4425.3405402,170.95
COFICAB Maroc,ONE TECH,FLR2X T4H ,V2X4A035,35,M-1,PURCHASED,PE,LME Cash M-1 + 315$ + 1% + 198€,11.395249999999999,10.81386,59.4248,4,Apr,16.998,51.22344814290393,54.393600000000006,5.949300000000001,390.27408,1010.1027504,22.96
COFICAB Maroc,ONE TECH,FLR2X-A T4,2X4A0035,35,M-1,PRODUCED,PE,LME Cash M-1 + 315$ + 1% + 198€,11.395249999999999,10.81386,59.4248,4,Apr,16.75,50.476100505567764,53.6,5.8625,384.58000000000004,995.3653999999999,22.96
COFICAB Maroc,ONE TECH,FLR2X-AT4Z,V2X4A035,35,M-1,PURCHASED,PE,LME Cash M-1 + 315$ + 1% + 198€,11.395249999999999,10.81386,59.4248,4,Apr,33.7,101.5549007186647,107.84,11.795,773.752,2002.61576,45.92
COFICAB Maroc,ONE TECH,IRT2      ,IRT20035,35,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1% + 198€,11.395249999999999,10.81386,46.37479999999999,4,Apr,333.189,933.6592271306752,1066.2048,116.61615,3301.90299,15451.573237199998,247.75
COFICAB Maroc,ONE TECH,IRT2      ,IRT20075,75,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1% + 198€,11.395249999999999,10.81386,100.0958,4,Apr,6.969,44.110101525748306,50.1768,5.226750000000001,125.79045,697.5676302,18.05
COFICAB Maroc,ONE TECH,IRT2      ,IRT20150,150,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1% + 198€,11.395249999999999,10.81386,188.75349999999997,4,Apr,4.524,55.47386819552991,63.336,6.7860000000000005,132.19128,853.9208339999999,29.22
COFICAB Maroc,ONE TECH,NF3Z      ,NF3Z0035,35,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1% + 198€,11.395249999999999,10.81386,48.184799999999996,4,Apr,95.117,273.91956804580263,304.37440000000004,33.290949999999995,1114.77124,4583.1936215999995,82.04
COFICAB Maroc,ONE TECH,NF3Z      ,NF3Z0100,100,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1% + 198€,11.395249999999999,10.81386,127.3982,4,Apr,31.889,268.2738397918689,280.6232,31.889,864.82968,4062.6011998000004,189.84
COFICAB Maroc,PREMO,FLRY-A    ,YA0035,35,M-1,PRODUCED,PVC,LME Cash M-1 + PREMIUM (315$) + 1%,11.379249999999999,10.81386,48.73428,4,Apr,152.137,458.46462702182464,511.18032,53.24795,1597.4385,7414.28715636,115.5
COFICAB Maroc,SEBN,2X4AH     ,V2X4A035,35,M-1,PURCHASED,PE,WM Lower M-1 + 1%,11.213099999999999,11.100969,57.606016,4,Apr,34.0,102.45895027995844,114.24,11.9,677.62,1958.6045439999998,39.86
COFICAB Maroc,SEBN,2X4AH     ,V2X4A050,50,M-1,PURCHASED,PE,WM Lower M-1 + 1%,11.213099999999999,11.100969,77.75287999999999,4,Apr,22.906,96.84645840881986,109.9488,11.453,548.14058,1781.00746928,47.86
COFICAB Maroc,SEBN,2X4BH     ,V2X4B050,50,M-1,PURCHASED,PE,WM Lower M-1 + 1%,11.213099999999999,11.100969,77.75287999999999,4,Apr,31.719,133.84772919120155,152.25119999999998,15.8595,759.03567,2466.2436007199994,71.78999999999999
COFICAB Maroc,SEBN,CF3CR     ,CF3CR025,2500,M-1,PRODUCED,PE,LME Cash M-1 + 315$ + 1% + 198€,11.395249999999999,10.81386,3314.8599999999997,4,Apr,8.592,1817.5489644593372,2062.08,214.8,4983.36,28481.27712,6960.0
COFICAB Maroc,SEBN,FL2G VW   ,VW2GB1600,1600,M-1,PURCHASED,PE,WM Lower M-1 + 1%,11.213099999999999,11.100969,2161.5521599999997,4,Apr,45.793,6089.500122070971,7033.8048,732.688,20113.20146,98983.95806287999,20643.34
COFICAB Maroc,SEBN,FL2G VW   ,VW2GB2500,2500,M-1,PURCHASED,PE,WM Lower M-1 + 1%,11.213099999999999,11.100969,3347.174,4,Apr,91.618,19146.453413545976,21988.32,2290.45,60104.156539999996,306661.38753199996,55762.549999999996
COFICAB Maroc,SEBN,FLCUMG02RY,MRYMG013,13,M-1,PURCHASED,PVC,WM Lower M-1 + 1%,11.213099999999999,11.100969,26.735554,4,Apr,42.275,48.94954186659654,56.648500000000006,5.49575,495.04025,1130.2455453500002,35.13
COFICAB Maroc,SEBN,FLR2X T4H ,V2X4B050,50,M-1,PURCHASED,PE,WM Lower M-1 + 1%,11.213099999999999,11.100969,77.75287999999999,4,Apr,22.987000000000002,97.00046504991174,110.3376,11.493500000000001,550.07891,1787.3054525599998,47.86
COFICAB Maroc,SEBN,FLR2X T4H ,V2X4B075,75,M-1,PURCHASED,PE,WM Lower M-1 + 1%,11.213099999999999,11.100969,112.20432,4,Apr,8.5,53.62426212983781,61.2,6.375,267.495,953.73672,31.47
COFICAB Maroc,SEBN,FLR2X T4H ,V2X4B100,100,M-1,PURCHASED,PE,WM Lower M-1 + 1%,11.213099999999999,11.100969,140.29575999999997,4,Apr,26.441,221.59362588348785,253.8336,26.441,863.29865,3709.5601901599994,130.6
COFICAB Maroc,SEBN,FLR2X T4H ,V2X4B150,150,M-1,PURCHASED,PE,WM Lower M-1 + 1%,11.213099999999999,11.100969,201.00863999999999,4,Apr,24.47,298.95538781625464,352.368,36.705,967.5437999999999,4918.6814208,197.7
COFICAB Maroc,SEBN,FLR2X T4H ,V2X4B250,250,M-1,PURCHASED,PE,WM Lower M-1 + 1%,11.213099999999999,11.100969,324.8944,4,Apr,59.754,1216.1503008529492,1434.096,149.385,3333.07812,19413.739977600002,1115.6
COFICAB Maroc,SEBN,FLR2X T4H ,V2X4B600,600,M-1,PURCHASED,PE,WM Lower M-1 + 1%,11.213099999999999,11.100969,760.86456,4,Apr,18.939,935.9802012523585,1090.8864,113.634,2177.79561,14410.01390184,1724.85
COFICAB Maroc,SEBN,FLR2X-A   ,2XA0035,35,M-1,PRODUCED,PE,WM Lower M-1 + 1%,11.213099999999999,11.100969,50.356016,4,Apr,295.483,890.4375883992047,992.8228799999999,103.41905,3746.72444,14879.346675727998,253.6
COFICAB Maroc,SEBN,FLR2X-AT4Z,V2X4A035,35,M-1,PURCHASED,PE,WM Lower M-1 + 1%,11.213099999999999,11.100969,57.606016,4,Apr,16.986,51.18728616045218,57.07296,5.9451,338.53098,978.4957877759999,19.93
COFICAB Maroc,SEBN,FLR2X-B   ,2XB0050,50,M-1,PRODUCED,PE,WM Lower M-1 + 1%,11.213099999999999,11.100969,68.76288,4,Apr,216.994,915.6705491382324,1041.5712,108.497,3241.89036,14921.13238272,298.8
COFICAB Maroc,SEBN,FLR2X-B   ,2XB0075,75,M-1,PRODUCED,PE,WM Lower M-1 + 1%,11.213099999999999,11.100969,99.66432,4,Apr,25.348,159.91385840789752,182.50560000000002,19.011,479.83764,2526.29118336,56.79
COFICAB Maroc,SEBN,FLR2X-B   ,2XB0100,100,M-1,PRODUCED,PE,WM Lower M-1 + 1%,11.213099999999999,11.100969,129.20575999999997,4,Apr,48.54,406.79832836823493,465.984,48.54,1046.5223999999998,6271.647590399998,150.92
COFICAB Maroc,SEBN,FLR2X-B   ,2XB0150,150,M-1,PRODUCED,PE,WM Lower M-1 + 1%,11.213099999999999,11.100969,185.44863999999998,4,Apr,35.829,437.73079648829537,515.9376,53.7435,859.1794199999999,6644.43932256,191.84
COFICAB Maroc,SEBN,FLR2X-B   ,2XB0250,250,M-1,PRODUCED,PE,WM Lower M-1 + 1%,11.213099999999999,11.100969,306.4144,4,Apr,15.578,317.0530740483857,373.872,38.945,581.0594,4773.323523200001,186.5
COFICAB Maroc,SEBN,FLR2X-B   ,2XB0600,600,M-1,PRODUCED,PE,WM Lower M-1 + 1%,11.213099999999999,11.100969,736.13456,4,Apr,1.23,60.787562571434655,70.848,7.38,111.0198,905.4455088,90.26
COFICAB Maroc,SEBN,FLR2X-C   ,2XC1000,1000,M-1,PRODUCED,PE,WM Lower M-1 + 1%,11.213099999999999,11.100969,1281.9476,4,Apr,0.94,79.91318777865335,90.24,9.4,193.1606,1205.030744,205.49
COFICAB Maroc,SEBN,FLR2X-C   ,2XC1000,1000,M-1,PURCHASED,PE,WM Lower M-1 + 1%,11.213099999999999,11.100969,1281.9476,4,Apr,25.087,2132.7469593649753,2408.3520000000003,250.87,5155.127630000001,32160.2194412,3287.84
COFICAB Maroc,SEBN,FLRY-A    ,YA0035,35,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1% + 198€,11.262999999999998,10.81386,47.111599999999996,4,Apr,324.018,976.4277691709286,1036.8576,113.4063,3586.87926,15265.006408799998,265.68
COFICAB Maroc,SEBN,FLRY-A    ,YA0035,35,M-1,PRODUCED,PVC,WM Lower M-1 + 1%,11.213099999999999,11.100969,43.386016,4,Apr,12086.585,36422.906222632104,40610.925599999995,4230.30475,69014.40035,524388.77019536,5178.97
COFICAB Maroc,SEBN,FLRY-A    ,YA0050,50,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1% + 198€,11.262999999999998,10.81386,65.40979999999999,4,Apr,38.56,163.03149551401788,177.37599999999998,19.28,524.4159999999999,2522.2018879999996,54.4
COFICAB Maroc,SEBN,FLRY-B    ,YB0050,50,M-1,PRODUCED,PVC,WM Lower M-1 + 1%,11.213099999999999,11.100969,60.15287999999999,4,Apr,2864.966,12089.573861407987,13751.8368,1432.483,18135.23478,172335.95600207997,1949.64
COFICAB Maroc,SEBN,FLRY-B    ,YB0075,75,M-1,PRODUCED,PVC,WM Lower M-1 + 1%,11.213099999999999,11.100969,89.18432,4,Apr,589.105,3716.508346117424,4241.556,441.82875,4977.937249999999,52538.928833599995,659.0999999999999
COFICAB Maroc,SEBN,FLRY-B    ,YB0100,100,M-1,PRODUCED,PVC,WM Lower M-1 + 1%,11.213099999999999,11.100969,116.33575999999998,4,Apr,986.256,8265.498396026822,9468.0576,986.256,8570.56464,114736.84131455998,1546.82
COFICAB Maroc,SEBN,FLRY-B    ,YB0150,150,M-1,PRODUCED,PVC,WM Lower M-1 + 1%,11.213099999999999,11.100969,171.97863999999998,4,Apr,563.269,6881.581624024271,8111.073600000001,844.9035,5919.95719,96870.23657416,1397.83
COFICAB Maroc,SEBN,FLRY-B    ,YB0250,250,M-1,PRODUCED,PVC,WM Lower M-1 + 1%,11.213099999999999,11.100969,284.9944,4,Apr,954.255,19421.586928748384,22902.12,2385.6375,15153.5694,271957.331172,5303.92
COFICAB Maroc,SEBN,FLRY-B    ,YB0400,400,M-1,PRODUCED,PVC,WM Lower M-1 + 1%,11.213099999999999,11.100969,459.8330399999999,4,Apr,282.061,9291.038885807871,10831.142399999999,1128.244,8250.28425,129700.96709543998,5411.25
COFICAB Maroc,SEBN,FLRY-B    ,YB0600,600,M-1,PRODUCED,PVC,WM Lower M-1 + 1%,11.213099999999999,11.100969,689.6845599999999,4,Apr,80.45,3975.9019584324537,4633.92,482.70000000000005,3524.5145,55485.122852,3022.8900000000003
COFICAB Maroc,SEBN,VWYW      ,VWYW1000,1000,M-1,PURCHASED,PVC,WM Lower M-1 + 1%,11.213099999999999,11.100969,1182.2276,4,Apr,3.175,269.91954382683446,304.8,31.75,335.81975,3753.5726299999997,211.54
COFICAB Maroc,SEBN,VWYW      ,VWYW1600,1600,M-1,PURCHASED,PVC,WM Lower M-1 + 1%,11.213099999999999,11.100969,1871.7021599999998,4,Apr,8.088000000000001,1075.5328759266704,1242.3168,129.40800000000002,1208.1045600000002,15138.327070079999,1344.33
COFICAB Maroc,SEWS-E,A3ZH      ,A3ZH0035,35,M-1,PRODUCED,PE,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.163999999999998,10.886,42.7084,4,Apr,82.402,237.3026929582538,255.4462,28.840700000000002,667.4562,3519.2575767999997,64.8
COFICAB Maroc,SEWS-E,A4ZZ      ,A4ZZ0800,800,M-1,PURCHASED,PE,LME Cash M-1 + 192$ + 112€ RSA,11.091,10.813,1102.5688,4,Apr,18.515,1205.5325604945403,1421.952,148.12,4643.191699999999,20414.061332,2257.02
COFICAB Maroc,SEWS-E,A4ZZ      ,A4ZZ4000,4000,M-1,PURCHASED,PE,LME Cash M-1 + 192$ + 112€ RSA,11.091,10.813,4596.76,4,Apr,34.035,11345.18062445441,11912.25,1361.4,24331.96185,156450.7266,27881.489999999998
COFICAB Maroc,SEWS-E,C6        ,C60050,50,M-1,PURCHASED,PE,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.163999999999998,10.886,150.1508,4,Apr,18.286,77.31343890821859,85.94420000000001,9.143,1786.17648,2745.6575288,293.04
COFICAB Maroc,SEWS-E,CF4CR     ,CF4CR035,3500,M-1,PURCHASED,PE,LME Cash M-1 + 192$ + 112€ RSA,11.091,10.813,4476.7699999999995,4,Apr,17.309,5202.928488417067,5711.97,605.815,14136.95266,77488.41192999999,17151.54
COFICAB Maroc,SEWS-E,COFFLEX   ,HCF4BR6,600,M-1,PRODUCED,PE,LME CASH M-1 + 315$ + 1% + 112€,11.309249999999999,10.81386,796.7728,4,Apr,17.938,898.082681331453,1033.2288,107.628,2607.46768,14292.510486399999,1889.6800000000003
COFICAB Maroc,SEWS-E,COFFLEX-C ,VHCF4C70,7000,M-1,PURCHASED,PE,LME CASH M-1 + 315$ + 1% + 112€,11.309249999999999,10.81386,9629.315999999999,4,Apr,11.774000000000001,7168.325370801541,7912.128000000001,824.18,23895.333,113375.56658399999,58855.5
COFICAB Maroc,SEWS-E,EBSZ      ,EBSZ098,900,M-1,PURCHASED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.163999999999998,10.886,1121.0093999999997,4,Apr,6.257,504.0005378103686,537.16345,56.313,1017.26306,7014.155815799998,975.48
COFICAB Maroc,SEWS-E,EBSZ      ,EBSZ158,1500,M-1,PURCHASED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.163999999999998,10.886,1671.1899999999996,4,Apr,8.0,980.8757740762022,1020.0,120.0,1982.24,13369.519999999997,1982.24
COFICAB Maroc,SEWS-E,EBSZ      ,EBSZ20,2000,M-1,PURCHASED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.163999999999998,10.886,2390.2239999999997,4,Apr,2.815,498.28196399418414,516.5525,56.3,961.6884499999999,6728.480559999998,1708.15
COFICAB Maroc,SEWS-E,EBSZ      ,EBSZ30,3000,M-1,PURCHASED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.163999999999998,10.886,3523.9967999999994,4,Apr,36.155,9360.079497354234,9714.8485,1084.65,18953.53565,127410.10430399998,40365.71
COFICAB Maroc,SEWS-E,EBSZ      ,EBSZ40,4000,M-1,PURCHASED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.163999999999998,10.886,5157.642119999999,4,Apr,4.445,1589.8939319570418,1632.7818499999998,177.8,4697.34265,22925.719223399992,11624.47
COFICAB Maroc,SEWS-E,FHL2G-C   ,VHLGF5000,5000,M-1,PURCHASED,PE,LME CASH M-1 + 315$ + 1% + 112€,11.309249999999999,10.81386,7043.28,4,Apr,11.874,5142.592339283414,5699.52,593.7,19174.610159999997,83631.90672,25837.44
COFICAB Maroc,SEWS-E,FHLR2G-C  ,VHRGF4000,4000,M-1,PURCHASED,PE,LME CASH M-1 + 315$ + 1% + 112€,11.309249999999999,10.81386,5535.701999999999,4,Apr,2.0,666.6772807083537,768.0,80.0,2385.9,11071.403999999999,2385.9
COFICAB Maroc,SEWS-E,FHLR91XC91,HI4XCXC5,5000,M-1,PURCHASED,PE,LME CASH M-1 + 315$ + 1% + 112€,11.309249999999999,10.81386,8405.97875,4,Apr,4.706,2346.0204317961734,2517.71,235.3,11085.12418,39558.5359975,25910.83
COFICAB Maroc,SEWS-E,FHLR91XC91,HI4XCXS0,500,M-1,PRODUCED,PE,LME CASH M-1 + 315$ + 1% + 112€,11.309249999999999,10.81386,1220.0578999999998,4,Apr,38.255,2174.4142,2555.4339999999997,191.275,17773.273,46673.314964499994,12544.2
COFICAB Maroc,SEWS-E,FLR2X-A   ,2XA0050,50,M-1,PRODUCED,PE,LME CASH M-1 + 315$ + 1% + 112€,11.309249999999999,10.81386,68.42439999999999,4,Apr,113.479,479.7886690724905,544.6992,56.7395,1604.5930600000002,7764.732487599998,155.54000000000002
COFICAB Maroc,SEWS-E,G3ZH      ,G3ZH1000,1000,M-1,PRODUCED,PE,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.163999999999998,10.886,1164.1699999999998,4,Apr,91.47,7407.155869443605,8232.3,914.7,14581.232699999999,106486.62989999999,9883.42
COFICAB Maroc,SEWS-E,G4ZH      ,G4ZH1000,1000,M-1,PRODUCED,PE,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.163999999999998,10.886,1158.4699999999998,4,Apr,55.131,4464.457311012304,4961.79,551.31,8474.186010000001,63867.60956999999,5379.85
COFICAB Maroc,SEWS-E,H4        ,H4ZH1000,1000,M-1,PRODUCED,PE,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.163999999999998,10.886,1341.2999999999997,4,Apr,1.6,129.5673358142452,144.0,16.0,538.464,2146.0799999999995,336.54
COFICAB Maroc,SEWS-E,H4ZH      ,H4ZH1600,1600,M-1,PRODUCED,PE,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.163999999999998,10.886,1923.0519999999997,4,Apr,1.25,162.2931948015397,178.75,20.0,408.25,2403.8149999999996,326.6
COFICAB Maroc,SEWS-E,H4ZH      ,H4ZH2000,2000,M-1,PRODUCED,PE,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.163999999999998,10.886,2413.9599999999996,4,Apr,2.1790000000000003,341.23875463413333,392.22,43.58,881.27476,5260.018839999999,1213.32
COFICAB Maroc,SEWS-E,H4ZH      ,H4ZH2500,2500,M-1,PRODUCED,PE,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.163999999999998,10.886,3071.7319999999995,4,Apr,14.936,2975.471950464304,3405.408,373.4,7861.41424,45879.389151999996,11053.140000000001
COFICAB Maroc,SEWS-E,H4ZH      ,H4ZH3500,3500,M-1,PURCHASED,PE,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.163999999999998,10.886,4351.78,4,Apr,0.846,254.29993074128132,279.18,29.61,564.8403599999999,3681.6058799999996,667.66
COFICAB Maroc,SEWS-E,HCF4BR    ,HCF4BR6,600,M-1,PRODUCED,PE,LME CASH M-1 + 315$ + 1% + 112€,11.309249999999999,10.81386,796.7728,4,Apr,48.961999999999996,2451.328143792541,2820.2112,293.772,7117.116320000001,39011.589833599995,5378.320000000001
COFICAB Maroc,SEWS-E,HCF4BR    ,HCF4BR6,600,M-1,PRODUCED,PE,LME CASH M-1 + 315$ + 1% + 112€,11.309249999999999,10.81386,811.3127999999999,4,Apr,6.1899999999999995,309.9081167042978,356.544,37.14,989.7810000000001,5022.026231999999,799.5
COFICAB Maroc,SEWS-E,R6Y       ,R6Y0050,50,M-1,PURCHASED,PE,LME Cash M-1 + 192$ + 112€ RSA,11.091,10.813,170.09040000000002,4,Apr,63.365,267.90691683728585,278.80600000000004,31.6825,7685.54085,10777.778196000001,1212.9
COFICAB Maroc,SULIMET,A2        ,A20035,35,3M-1,PRODUCED,PVC,LME Cash 3M-1 + 315$ + 1% + 163€,11.274329999999997,10.73338,43.35042299999999,4,Apr,24.85,71.56505084990184,77.035,8.6975,208.74,1077.2580115499998,16.8
COFICAB Maroc,SULIMET,A3Z       ,A3ZP0035,35,3M-2,PRODUCED,PP,LME Cash 3M-2 + 373€ RSA,10.563999999999998,10.191,42.25019999999999,4,Apr,314.91700000000003,906.9033780531348,960.49685,110.22095,3158.61751,13305.306233399997,230.69
COFICAB Maroc,SULIMET,A3Z       ,A3ZP0100,100,3M-2,PRODUCED,PP,LME Cash 3M-2 + 373€ RSA,10.563999999999998,10.191,114.35039999999998,4,Apr,35.964,302.5557519607004,309.2904,35.964,845.154,4112.4977856,141.0
COFICAB Maroc,SULIMET,FLR2X-A   ,2XA0050,50,3M-1,PRODUCED,PE,LME Cash 3M-1 + 315$ + 1% + 163€,11.274329999999997,10.73338,68.11705199999999,4,Apr,48.527,205.17192382802762,213.51880000000003,24.2635,898.23477,3305.516182403999,92.55000000000001
COFICAB Maroc,SULIMET,FLR2X-A   ,2XA0075,75,3M-1,PRODUCED,PE,LME Cash 3M-1 + 315$ + 1% + 163€,11.274329999999997,10.73338,98.84057799999997,4,Apr,70.207,444.37335310922816,463.3662,52.65525,1715.15701,6939.300459645998,219.87
COFICAB Maroc,SULIMET,FLR2X-A   ,2XA0100,100,3M-1,PRODUCED,PE,LME Cash 3M-1 + 315$ + 1% + 163€,11.274329999999997,10.73338,129.27410399999997,4,Apr,41.77,351.4001156545005,367.576,41.769999999999996,1255.6062,5399.779324079998,180.35999999999999
COFICAB Maroc,SULIMET,FLR2X-A   ,2XA0150,150,3M-1,PRODUCED,PE,LME Cash 3M-1 + 315$ + 1% + 163€,11.274329999999997,10.73338,182.88142399999995,4,Apr,19.718,241.78464480094135,252.39040000000003,29.576999999999998,760.5232599999999,3606.055918431999,154.28
COFICAB Maroc,SULIMET,FLR2X-A T3,2XA0075,75,3M-1,PRODUCED,PE,LME Cash 3M-1 + 315$ + 1% + 163€,11.274329999999997,10.73338,98.84057799999997,4,Apr,24.796999999999997,156.95195688534662,163.66019999999997,18.597749999999998,605.79071,2450.949812665999,73.28999999999999
COFICAB Maroc,SULIMET,FLR2X-B   ,2XB0250,250,3M-1,PRODUCED,PE,LME Cash 3M-1 + 315$ + 1% + 163€,11.274329999999997,10.73338,299.14322899999996,4,Apr,3.3,67.16363746050024,70.28999999999999,8.25,194.7,987.1726556999998,59.0
COFICAB Maroc,SULIMET,FLR2X-B   ,2XB0400,400,3M-1,PRODUCED,PE,LME Cash 3M-1 + 315$ + 1% + 163€,11.274329999999997,10.73338,511.6112819999999,4,Apr,9.924,326.894784825826,351.3096,39.696,1116.45,5077.230362567999,675.0
COFICAB Maroc,SULIMET,FLR2X-B T3,2XB0035,35,3M-1,PRODUCED,PE,LME Cash 3M-1 + 315$ + 1% + 163€,11.274329999999997,10.73338,50.200422999999994,4,Apr,17.003,51.23800655776803,52.7093,5.95105,259.29575,853.557792269,15.25
COFICAB Maroc,SULIMET,FLR2X-B T3,2XB0250,250,3M-1,PRODUCED,PE,LME Cash 3M-1 + 315$ + 1% + 163€,11.274329999999997,10.73338,299.14322899999996,4,Apr,6.265,127.50914808788912,133.4445,15.6625,369.635,1874.1323296849996,118.0
COFICAB Maroc,SULIMET,FLRY-A    ,YA0035,35,3M-1,PRODUCED,PVC,LME Cash 3M-1 + 315$ + 1% + 163€,11.274329999999997,10.73338,43.35042299999999,4,Apr,255.719,770.6088325482557,792.7289000000001,89.50165,2148.0396,11085.526819136998,168.0
COFICAB Maroc,SULIMET,FLRY-A    ,YA0050,50,3M-1,PRODUCED,PVC,LME Cash 3M-1 + 315$ + 1% + 163€,11.274329999999997,10.73338,59.746255099999985,4,Apr,154.78,654.4090994725022,691.8666,77.39,1447.193,9247.525364377998,149.6
COFICAB Maroc,SULIMET,FLRY-A    ,YA0075,75,3M-1,PRODUCED,PVC,LME Cash 3M-1 + 315$ + 1% + 163€,11.274329999999997,10.73338,87.10447079999997,4,Apr,39.869,252.34978300043895,269.51444,29.90175,434.17341,3472.768146325199,54.45
COFICAB Maroc,SULIMET,FLRY-B    ,YB0035,35,3M-1,PRODUCED,PVC,LME Cash 3M-1 + 315$ + 1% + 163€,11.274329999999997,10.73338,43.35042299999999,4,Apr,551.951,1663.2870056793872,1711.0481,193.18285,4636.3884,23927.309325272996,344.40000000000003
COFICAB Maroc,SULIMET,FLRY-B    ,YB0050,50,3M-1,PRODUCED,PVC,LME Cash 3M-1 + 315$ + 1% + 163€,11.274329999999997,10.73338,59.746255099999985,4,Apr,75.189,317.28228853864414,336.09482999999994,37.5945,703.0171499999999,4492.261174713899,74.8
